date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:27	23/23	---M--	200	added ('OK')	text/plain	etag:%2217-64112ec1-30320074dbfa641f;;;%22	https://www.agolworld.com/robots.txt		(from )
20:07:30	71640/71640	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:30%20GMT	https://www.agolworld.com/	M:/New%20folder%20(7)/agol/www.agolworld.com/index.html	(from )
20:07:32	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2013%20Apr%202024%2014:37:32%20GMT	https://www.googletagmanager.com/gtm.js?id=	M:/New%20folder%20(7)/agol/www.googletagmanager.com/gtm.05445.delayed	(from https://www.agolworld.com/)
20:07:32	2248/2248	---M--	200	added ('OK')	image/png	etag:%228c8-64112ee3-b8c818d95ea03d6f;;;%22	https://www.agolworld.com/assets/img/favicon.png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img/favicon.png	(from https://www.agolworld.com/)
20:07:33	2705/2705	---M-Z	200	added ('OK')	text/css	etag:%22a91-65dd50ab-42b8be6ad02f7d8e;gz%22	https://www.agolworld.com/assets/css2/meanmenu.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/meanmenu.css	(from https://www.agolworld.com/)
20:07:33	220788/220788	---M-Z	200	added ('OK')	text/css	etag:%2235e74-65dd509e-94cba2449d03abe7;gz%22	https://www.agolworld.com/assets/css2/bootstrap.min.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/bootstrap.min.css	(from https://www.agolworld.com/)
20:07:34	7510/7510	---M-Z	200	added ('OK')	text/css	etag:%221d56-65dd50dd-65af427e0b3dc57b;gz%22	https://www.agolworld.com/assets/css2/sal.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/sal.css	(from https://www.agolworld.com/)
20:07:34	6954/6954	---M-Z	200	added ('OK')	text/css	etag:%221b2a-65dd50a5-466dde49f25071ea;gz%22	https://www.agolworld.com/assets/css2/magnific-popup.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/magnific-popup.css	(from https://www.agolworld.com/)
20:07:35	19033/19033	---M-Z	200	added ('OK')	text/css	etag:%224a59-65dd50e7-448b377b37f1fcaa;gz%22	https://www.agolworld.com/assets/css2/swiper.min.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/swiper.min.css	(from https://www.agolworld.com/)
20:07:35	4598/4598	---M-Z	200	added ('OK')	text/css	etag:%2211f6-65dd50c8-f53238f2ecec51b6;gz%22	https://www.agolworld.com/assets/css2/owl.carousel.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/owl.carousel.css	(from https://www.agolworld.com/)
20:07:35	3233/3233	---M-Z	200	added ('OK')	text/css	etag:%22ca1-65dd50c1-3323b94b683d6802;gz%22	https://www.agolworld.com/assets/css2/odometer.min.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/odometer.min.css	(from https://www.agolworld.com/)
20:07:36	4007/4007	---M-Z	200	added ('OK')	text/css	etag:%22fa7-65dd50b0-6c11cfe907ed1ac9;gz%22	https://www.agolworld.com/assets/css2/nice-select.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/nice-select.css	(from https://www.agolworld.com/)
20:07:36	65247/65247	---M-Z	200	added ('OK')	text/css	etag:%22fedf-65dd5097-a657e9241694bc82;gz%22	https://www.agolworld.com/assets/css2/animate.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/animate.css	(from https://www.agolworld.com/)
20:07:37	692321/692321	---M-Z	200	added ('OK')	text/css	etag:%22a9061-65dd6865-774e45af126964d8;gz%22	https://www.agolworld.com/assets/css2/icons.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/icons.css	(from https://www.agolworld.com/)
20:07:37	52278/52278	---M-Z	200	added ('OK')	text/css	etag:%22cc36-65dd50d4-edf1f007e30530f3;gz%22	https://www.agolworld.com/assets/css2/responsive.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/responsive.css	(from https://www.agolworld.com/)
20:07:37	198429/198429	---M-Z	200	added ('OK')	text/css	etag:%223071d-6607e4a6-d74441f06d2f640d;gz%22	https://www.agolworld.com/assets/css2/style.css	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/style.css	(from https://www.agolworld.com/)
20:07:37	7041/7041	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Apr%202024%2014:37:37%20GMT	https://www.agolworld.com/assets/img/logo.png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img/logo.png	(from https://www.agolworld.com/)
20:07:37	71640/71640	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:37%20GMT	https://www.agolworld.com/index.php	M:/New%20folder%20(7)/agol/www.agolworld.com/index-2.html	(from https://www.agolworld.com/)
20:07:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/time.critical@agolworld.com	M:/New%20folder%20(7)/agol/www.agolworld.com/time.critical@agolworld.com	(from https://www.agolworld.com/)
20:07:38	71640/71640	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:38%20GMT	https://www.agolworld.com/index	M:/New%20folder%20(7)/agol/www.agolworld.com/index-3.html	(from https://www.agolworld.com/)
20:07:38	49069/49069	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:38%20GMT	https://www.agolworld.com/about_us	M:/New%20folder%20(7)/agol/www.agolworld.com/about_us.html	(from https://www.agolworld.com/)
20:07:38	39049/39049	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:38%20GMT	https://www.agolworld.com/service	M:/New%20folder%20(7)/agol/www.agolworld.com/service.html	(from https://www.agolworld.com/)
20:07:39	44369/44369	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:39%20GMT	https://www.agolworld.com/importer-of-record-services	M:/New%20folder%20(7)/agol/www.agolworld.com/importer-of-record-services.html	(from https://www.agolworld.com/)
20:07:39	46859/46859	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:39%20GMT	https://www.agolworld.com/on-board-courier-services	M:/New%20folder%20(7)/agol/www.agolworld.com/on-board-courier-services.html	(from https://www.agolworld.com/)
20:07:39	43416/43416	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:39%20GMT	https://www.agolworld.com/dedicated-ground-services	M:/New%20folder%20(7)/agol/www.agolworld.com/dedicated-ground-services.html	(from https://www.agolworld.com/)
20:07:39	44263/44263	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:39%20GMT	https://www.agolworld.com/next-flight-out-services	M:/New%20folder%20(7)/agol/www.agolworld.com/next-flight-out-services.html	(from https://www.agolworld.com/)
20:07:40	43347/43347	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:40%20GMT	https://www.agolworld.com/air-charters-services	M:/New%20folder%20(7)/agol/www.agolworld.com/air-charters-services.html	(from https://www.agolworld.com/)
20:07:40	37976/37976	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:40%20GMT	https://www.agolworld.com/industries	M:/New%20folder%20(7)/agol/www.agolworld.com/industries.html	(from https://www.agolworld.com/)
20:07:40	38878/38878	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:40%20GMT	https://www.agolworld.com/blog	M:/New%20folder%20(7)/agol/www.agolworld.com/blog.html	(from https://www.agolworld.com/)
20:07:40	37512/37512	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:41%20GMT	https://www.agolworld.com/contact_us	M:/New%20folder%20(7)/agol/www.agolworld.com/contact_us.html	(from https://www.agolworld.com/)
20:07:41	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/contact.html	M:/New%20folder%20(7)/agol/www.agolworld.com/contact.html	(from https://www.agolworld.com/)
20:07:41	89795/89795	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15ec3%22	https://code.jquery.com/jquery-3.6.4.min.js	M:/New%20folder%20(7)/agol/code.jquery.com/jquery-3.6.4.min.js	(from https://www.agolworld.com/)
20:07:42	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Sat,%2013%20Apr%202024%2014:37:42%20GMT	http://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	M:/New%20folder%20(7)/agol/translate.google.com/translate_a/element.1ea0d8.delayed	(from https://www.agolworld.com/)
20:07:43	89559/89559	---MC-	200	added ('OK')	text/javascript	date:Sat,%2013%20Apr%202024%2014:37:42%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	M:/New%20folder%20(7)/agol/translate.google.com/translate_a/elementa0d8.js	(from https://www.agolworld.com/)
20:07:43	11516/11516	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Apr%202024%2014:37:43%20GMT	https://www.agolworld.com/assets/img2/banner/banner-shape2.png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/banner/banner-shape2.png	(from https://www.agolworld.com/)
20:07:44	63632/63632	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:37:44%20GMT	https://www.agolworld.com/assets/img2/about/ab-4.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/about/ab-4.jpg	(from https://www.agolworld.com/)
20:07:44	1858/1858	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Apr%202024%2014:37:44%20GMT	https://www.agolworld.com/assets/img2/about/ab-shape.png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/about/ab-shape.png	(from https://www.agolworld.com/)
20:07:44	73008/73008	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:37:43%20GMT	https://www.agolworld.com/assets/img2/about/ab-3.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/about/ab-3.jpg	(from https://www.agolworld.com/)
20:07:44	4910/4910	---M-Z	200	added ('OK')	image/svg+xml	etag:%22132e-65dcfb74-7e8cc9f2a5edbcd7;gz%22	https://www.agolworld.com/assets/img2/icon/global.svg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/icon/global.svg	(from https://www.agolworld.com/)
20:07:45	3889/3889	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f31-65dcfb80-660d301b84dd4a22;gz%22	https://www.agolworld.com/assets/img2/icon/winner.svg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/icon/winner.svg	(from https://www.agolworld.com/)
20:07:45	237930/237930	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:37:45%20GMT	https://www.agolworld.com/assets/img2/service/service-3.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/service/service-3.jpg	(from https://www.agolworld.com/)
20:07:47	62323/62323	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:37:47%20GMT	https://www.agolworld.com/assets/img2/service/service-10.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/service/service-10.jpg	(from https://www.agolworld.com/)
20:07:47	33301/33301	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:37:47%20GMT	https://www.agolworld.com/assets/img2/service/service-4.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/service/service-4.jpg	(from https://www.agolworld.com/)
20:07:48	46632/46632	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:37:48%20GMT	https://www.agolworld.com/assets/img2/service/service-8.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/service/service-8.jpg	(from https://www.agolworld.com/)
20:07:48	33798/33798	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:37:48%20GMT	https://www.agolworld.com/assets/img2/project/tabs-1.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/project/tabs-1.jpg	(from https://www.agolworld.com/)
20:07:48	68182/68182	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Apr%202024%2014:37:48%20GMT	https://www.agolworld.com/assets/img2/project/tabs-2.png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/project/tabs-2.png	(from https://www.agolworld.com/)
20:07:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-659d8c0b-bbc2c65adee6b82d;;;%22	https://www.agolworld.com/assets/images/banner/counter-shape.png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/images/banner/counter-shape.png	(from https://www.agolworld.com/)
20:07:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/blog-details.html	M:/New%20folder%20(7)/agol/www.agolworld.com/blog-details.html	(from https://www.agolworld.com/)
20:07:51	42201/42201	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:51%20GMT	https://www.agolworld.com/blog-details.php	M:/New%20folder%20(7)/agol/www.agolworld.com/blog-details-2.html	(from https://www.agolworld.com/)
20:07:52	47961/47961	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:51%20GMT	https://www.agolworld.com/blog_2.php	M:/New%20folder%20(7)/agol/www.agolworld.com/blog_2.html	(from https://www.agolworld.com/)
20:07:52	71322/71322	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Apr%202024%2014:37:50%20GMT	https://www.agolworld.com/assets/img2/service/service-1.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/service/service-1.jpg	(from https://www.agolworld.com/)
20:07:52	56806/56806	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202024%2014:37:52%20GMT	https://www.agolworld.com/blog_3.php	M:/New%20folder%20(7)/agol/www.agolworld.com/blog_3.html	(from https://www.agolworld.com/)
20:07:53	30506/30506	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Apr%202024%2014:37:53%20GMT	https://www.agolworld.com/assets/img/whatsapp.png	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img/whatsapp.png	(from https://www.agolworld.com/)
20:07:54	11854/11854	---M-Z	200	added ('OK')	application/javascript	etag:%222e4e-5fdaecf19b094-gzip%22	https://leiadmin.com/leitag.js?color=dark&lei=9845009EB9F76EF3CC25	M:/New%20folder%20(7)/agol/leiadmin.com/leitag3857.js	(from https://www.agolworld.com/)
20:07:55	9/9	---M--	403	error ('Forbidden')	text/html	date:Sat,%2013%20Apr%202024%2014:37:55%20GMT	https://kit.fontawesome.com/your-license-key.js	M:/New%20folder%20(7)/agol/kit.fontawesome.com/your-license-key.36.delayed	(from https://www.agolworld.com/)
20:07:55	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	M:/New%20folder%20(7)/agol/code.jquery.com/jquery-3.6.0.min.js	(from https://www.agolworld.com/)
20:07:55	15540/15540	---M-Z	200	added ('OK')	application/x-javascript	etag:%223cb4-65dce2c8-42d70f638ba29c87;gz%22	https://www.agolworld.com/assets/js2/modernizr-2.8.3.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/modernizr-2.8.3.min.js	(from https://www.agolworld.com/)
20:07:56	87533/87533	---M-Z	200	added ('OK')	application/x-javascript	etag:%22155ed-65dce2ab-bfe805a5f0197c44;gz%22	https://www.agolworld.com/assets/js2/jquery.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/jquery.min.js	(from https://www.agolworld.com/)
20:07:57	80427/80427	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213a2b-65dce280-306168d4cae93ad6;gz%22	https://www.agolworld.com/assets/js2/bootstrap.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/bootstrap.min.js	(from https://www.agolworld.com/)
20:07:57	10707/10707	---M-Z	200	added ('OK')	application/x-javascript	etag:%2229d3-65dce2c0-f8835b21134c5e36;gz%22	https://www.agolworld.com/assets/js2/meanmenu.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/meanmenu.js	(from https://www.agolworld.com/)
20:07:57	5559/5559	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215b7-65dce281-df0c9643f53f85bb;gz%22	https://www.agolworld.com/assets/js2/imagesloaded.pkgd.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/imagesloaded.pkgd.min.js	(from https://www.agolworld.com/)
20:07:57	35313/35313	---M-Z	200	added ('OK')	application/x-javascript	etag:%2289f1-65dce285-2605ecd692581fd5;gz%22	https://www.agolworld.com/assets/js2/isotope.pkgd.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/isotope.pkgd.min.js	(from https://www.agolworld.com/)
20:07:58	20230/20230	---M-Z	200	added ('OK')	application/x-javascript	etag:%224f06-65dce290-1221713c348eb011;gz%22	https://www.agolworld.com/assets/js2/jquery.magnific-popup.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/jquery.magnific-popup.min.js	(from https://www.agolworld.com/)
20:07:58	44342/44342	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ad36-65dce2dc-bb3ab90e46ddf00f;gz%22	https://www.agolworld.com/assets/js2/owl.carousel.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/owl.carousel.js	(from https://www.agolworld.com/)
20:07:59	284803/284803	---M-Z	200	added ('OK')	application/x-javascript	etag:%2245883-65dce2e7-4f1a56094fc30462;gz%22	https://www.agolworld.com/assets/js2/swiper.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/swiper.min.js	(from https://www.agolworld.com/)
20:07:59	1830/1830	---M-Z	200	added ('OK')	application/x-javascript	etag:%22726-65dce289-16c9957e09593c38;gz%22	https://www.agolworld.com/assets/js2/jquery.appear.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/jquery.appear.min.js	(from https://www.agolworld.com/)
20:07:59	10263/10263	---M-Z	200	added ('OK')	application/x-javascript	etag:%222817-65dce2cb-bbfa05c68c380c8a;gz%22	https://www.agolworld.com/assets/js2/odometer.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/odometer.min.js	(from https://www.agolworld.com/)
20:08:00	3282/3282	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cd2-65dce2df-16be53b86e480a15;gz%22	https://www.agolworld.com/assets/js2/sal.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/sal.js	(from https://www.agolworld.com/)
20:08:00	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-65dce2ab-93dfeef5d70ba4c4;gz%22	https://www.agolworld.com/assets/js2/jquery.nice-select.min.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/jquery.nice-select.min.js	(from https://www.agolworld.com/)
20:08:00	9215/9215	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223ff-65dce2bd-ada9fb74cbfb17ae;gz%22	https://www.agolworld.com/assets/js2/main.js	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/js2/main.js	(from https://www.agolworld.com/)
20:08:00	2995631/2995631	---M--	200	added ('OK')	image/png	date:Sat,%2013%20Apr%202024%2014:37:47%20GMT	https://www.agolworld.com/assets/img2/service/service-19.jpg	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/img2/service/service-19.png	(from https://www.agolworld.com/)
20:08:01	56508/56508	---M-Z	200	added ('OK')	text/html	etag:%22dcbc-65dd50cb-888b91d705643df6;gz%22	https://www.agolworld.com/assets/css2/owl.video.play.html	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/css2/owl.video.play.html	(from https://www.agolworld.com/assets/css2/owl.carousel.css)
20:08:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/assets/fonts/fa-brands-400.woff2	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/fonts/fa-brands-400.woff2	(from https://www.agolworld.com/assets/css2/icons.css)
20:08:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-659d8c0b-bbc2c65adee6b82d;gz%22	https://www.agolworld.com/assets/fonts/fa-brands-400.ttf	M:/New%20folder%20(7)/agol/www.agolworld.com/assets/fonts/fa-brands-400.ttf	(from https://www.agolworld.com/assets/css2/icons.css)
